subject,verb,0
everybody,agree,1
everybody,ask,1
everybody,become,1
everybody,begin,1
everybody,build,1
everybody,download,1
everybody,drive,1
everybody,drop,1
everybody,earn,1
everybody,experience,1
everybody,fail,1
everybody,feel,1
everybody,find,1
ethiopia,blow,1
estimates,range,1
enters,hit,1
envisioning,take,1
epidemiologist,like,1
epidemic,require,1
epidemic,bring,1
ep,thank,1
enzymes,remanufactured,1
enzymes,antibodies,1
environment,result,1
escher,make,1
environment,leave,1
envelope,push,1
entrepreneurs,create,1
entrepreneur,transform,1
entrance,have,1
entomologist,identify,1
epigenetics,go,1
epilepsy,treat,1
epiphany,hit,1
epiphany,present,1
episode,go,1
equation,have,1
equation,pack,1
equations,resolve,1
equations,tell,1
equipment,build,1
era,follow,1
era,have,1
erectus,start,1
eric,have,1
erosion,expose,1
eruption,put,1
esa,set,1
everybody,give,1
everybody,go,1
everybody,guarantee,1
everyone,own,1
everyone,take,1
everyone,seem,1
everyone,say,1
everyone,remember,1
everyone,raise,1
everyone,pay,1
everyone,master,1
everybody,hold,1
everyone,like,1
everyone,introduce,1
everyone,ignore,1
everyone,hang,1
everyone,fail,1
everyone,enjoy,1
everyone,toast,1
everyone,train,1
everyone,try,1
everyone,turn,1
everyone,underestimate,1
everyone,understand,1
everyone,watch,1
everything,affect,1
everything,appear,1
everything,become,1
everything,condense,1
everything,confirm,1
everything,do,1
everything,enter,1
everything,finish,1
everything,follow,1
everything,get,1
everyone,eat,1
everyone,drive,1
everyone,deform,1
everybody,solve,1
everybody,involve,1
everybody,learn,1
everybody,let,1
everybody,live,1
everybody,mean,1
everybody,memorize,1
everybody,mind,1
everybody,oblige,1
everybody,pick,1
everybody,play,1
everybody,rank,1
everybody,realize,1
everybody,set,1
everybody,share,1
everybody,stick,1
everyone,contribute,1
everybody,talk,1
everybody,teach,1
everybody,think,1
everybody,trust,1
everybody,try,1
everybody,turn,1
everybody,understand,1
everybody,watch,1
everyone,agree,1
everyone,become,1
everyone,care,1
everyone,climb,1
everyone,close,1
everyone,collaborate,1
entertainment,divert,1
enterprise,net,1
effect,have,1
electron,try,1
elements,cook,1
element,want,1
element,have,1
electrons,get,1
electronics,exist,1
electron,’s,1
electron,have,1
einstein,realize,1
electromagnetism,say,1
electricity,ignite,1
electricity,bring,1
election,undermine,1
ejaculate,have,1
eisner,scour,1
elements,explode,1
elements,have,1
elements,throw,1
eliot,caution,1
eliot,say,1
elite,have,1
elite,lose,1
elites,have,1
else,fail,1
em,add,1
em,have,1
em,let,1
em,move,1
embryo,develop,1
emc,present,1
emergence,make,1
emergence,mean,1
einstein,use,1
einstein,like,1
enrollment,mean,1
effects,spread,1
effort,need,1
effort,manage,1
effort,generate,1
effort,drive,1
effort,be,1
effects,start,1
effects,haunt,1
einstein,decide,1
effects,go,1
effects,cause,1
effects,begin,1
effectiveness,determine,1
effect,overwhelm,1
effect,involve,1
effort,take,1
efforts,honor,1
efforts,stand,1
egg,unscramble,1
eggbeater,get,1
eggs,hatch,1
eglash,establish,1
egypt,go,1
egypt,start,1
egyptians,prove,1
egyptians,use,1
eiffel,build,1
eiffel,change,1
eiffel,create,1
eiffel,write,1
eight,remove,1
einstein,bask,1
emergency,planners,1
emission,come,1
emission,have,1
engine,invent,1
engineering,integrate,1
engineering,inspire,1
engineering,enlist,1
engineer,tell,1
engineer,make,1
engine,start,1
engine,improve,1
emma,go,1
engine,get,1
engine,generate,1
energy,translate,1
energy,touch,1
energy,take,1
energy,stir,1
engineers,allow,1
engineers,attach,1
engineers,call,1
engineers,create,1
engineers,define,1
engineers,feel,1
engineers,fly,1
engineers,know,1
engineers,say,1
engineers,try,1
engineers,want,1
english,happen,1
english,represent,1
english,set,1
enlightenment,have,1
eno,spend,1
enriquez,tell,1
energy,reach,1
energy,heat,1
energy,have,1
ems,see,1
emmerich,cast,1
emotion,need,1
emotions,evolve,1
emotions,have,1
emotions,seem,1
emperor,have,1
empire,imagine,1
employee,require,1
employees,inspire,1
employees,live,1
employees,make,1
ems,choose,1
ems,implement,1
ems,need,1
ems,spend,1
energy,harness,1
ems,tend,1
emt,give,1
emulation,run,1
encouragement,seem,1
encryption,go,1
end,look,1
endurance,separate,1
endurance,think,1
enemy,beat,1
enemy,break,1
enemy,have,1
energy,absorb,1
energy,enhance,1
energy,go,1
director,get,1
dipeso,describe,1
dioxide,need,1
crisis,strike,1
crocodiles,scale,1
crocodile,walk,1
croc,provide,1
critic,publish,1
criteria,have,1
crisis,take,1
crisis,hit,1
crew,film,1
criminals,submit,1
cricket,swallow,1
cricket,near,1
crick,find,1
crib,cost,1
crews,abandon,1
cross,go,1
cross,reach,1
cross,use,1
crow,enjoy,1
crow,get,1
crowd,'s,1
crowd,forget,1
crowd,get,1
crowd,make,1
crowd,start,1
crowd,want,1
crowding,prevent,1
crows,come,1
crows,eat,1
crows,figure,1
crows,pick,1
crows,remember,1
crew,take,1
crew,catch,1
crabs,like,1
creativity,change,1
creativity,turn,1
creativity,take,1
creativity,spread,1
creativity,motivate,1
creativity,make,1
creativity,create,1
creativity,catapult,1
credits,sequester,1
creationists,give,1
creation,take,1
creation,despise,1
crash,go,1
crash,change,1
craig,work,1
creator,tell,1
creators,embrace,1
creators,go,1
creators,hat,1
creators,monetize,1
creators,start,1
creature,begin,1
creature,deserve,1
creature,follow,1
creature,grow,1
creatures,control,1
creatures,have,1
creatures,know,1
creatures,leave,1
creatures,sculpt,1
creatures,work,1
credits,give,1
crows,show,1
crows,train,1
crunch,go,1
cybercriminals,lock,1
cyril,show,1
cylinders,start,1
cyclist,put,1
cyclist,go,1
cycle,be,1
cybercriminals,upload,1
cybercriminals,do,1
cu,thank,1
cuvier,find,1
cuts,cost,1
cutkosky,take,1
customers,waste,1
customers,want,1
customers,start,1
d,have,1
d,start,1
d'ivoire,be,1
dad,buy,1
dad,call,1
dad,come,1
dad,design,1
dad,drill,1
dad,finish,1
dad,go,1
dad,graduate,1
dad,know,1
dad,marry,1
dad,mention,1
dad,need,1
dad,pull,1
dad,read,1
customer,start,1
customer,say,1
curves,have,1
cultures,create,1
cuba,need,1
cube,swivel,1
cult,start,1
culture,add,1
culture,appear,1
culture,bear,1
culture,begin,1
culture,change,1
culture,do,1
culture,happen,1
culture,inspire,1
culture,move,1
culture,tell,1
cultures,ask,1
cultures,determine,1
curvature,take,1
cultures,have,1
cultures,make,1
cup,throw,1
curator,do,1
curiosity,be,1
curiosity,dull,1
curiosity,get,1
curiosity,manifest,1
curiosity,mute,1
current,enter,1
current,erase,1
currents,give,1
cursor,begin,1
curtain,open,1
craig,decide,1
cr,thank,1
dioxide,go,1
coolant,leave,1
cops,bash,1
cop,drop,1
cop,chase,1
cop,charge,1
cooper,put,1
cooper,get,1
cookie,have,1
conversation,'s,1
convulsions,shake,1
conversations,seem,1
conversations,remind,1
conversations,have,1
conversations,happen,1
conversations,do,1
cops,have,1
copy,explain,1
copy,go,1
copy,need,1
copy,remember,1
copyright,suppose,1
coral,take,1
cord,keep,1
corners,have,1
corporations,push,1
corruption,creep,1
cortex,develop,1
cortex,do,1
cortex,go,1
cortex,have,1
cortex,inhibit,1
cortex,see,1
conversation,end,1
convenience,own,1
cr,tell,1
construction,stop,1
consumers,want,1
consumers,like,1
consumers,know,1
consumers,have,1
consumers,do,1
consumers,concern,1
construction,give,1
controls,do,1
construction,be,1
constraint,have,1
constitution,guarantee,1
constitution,do,1
consortium,ask,1
consortium,approach,1
contacts,reach,1
contemporaries,know,1
contemporaries,make,1
contender,use,1
content,accomplish,1
content,grow,1
continent,blow,1
continents,carve,1
continents,contribute,1
contractor,show,1
contrails,change,1
contributions,make,1
contributor,watch,1
contributors,begin,1
control,tend,1
controllers,display,1
controllers,extrapolate,1
cortex,take,1
cosmin,tell,1
cosplay,mean,1
country,launch,1
country,reorganize,1
country,raise,1
country,provide,1
country,practice,1
country,plan,1
country,pay,1
country,know,1
cost,come,1
country,generate,1
country,focus,1
country,eradicate,1
country,do,1
country,begin,1
countries,tend,1
country,teach,1
country,volunteer,1
county,ban,1
couple,strike,1
couples,identify,1
coupling,go,1
courage,inspire,1
course,have,1
court,consider,1
court,get,1
cousteau,call,1
cow,build,1
cow,give,1
cow,move,1
cowards,take,1
coworkers,do,1
cr,take,1
countries,take,1
countries,spend,1
countries,proximate,1
countries,begin,1
cost,dwarf,1
cost,have,1
cost,separate,1
costs,start,1
coulomb,find,1
coulter,need,1
council,cite,1
count,begin,1
counters,grow,1
countries,accelerate,1
countries,accept,1
countries,accredit,1
countries,achieve,1
countries,be,1
countries,carry,1
countries,pass,1
countries,color,1
countries,commit,1
countries,compel,1
countries,condemn,1
countries,coordinate,1
countries,do,1
countries,escape,1
countries,follow,1
countries,invest,1
countries,learn,1
countries,lift,1
countries,mean,1
countries,need,1
countries,open,1
dad,screw,1
dad,stuff,1
dad,teach,1
design,help,1
designer,come,1
design,use,1
design,solve,1
design,require,1
design,overcome,1
design,increase,1
design,go,1
design,achieve,1
design,do,1
design,design,1
design,connect,1
design,change,1
design,call,1
design,blow,1
designer,favor,1
designer,give,1
designer,have,1
designer,listen,1
designer,manage,1
designer,read,1
designer,write,1
designers,analyze,1
designers,create,1
designers,decide,1
designers,do,1
designers,draw,1
designers,extract,1
designers,get,1
designers,grow,1
designers,have,1
designers,know,1
design,be,1
desertification,cause,1
dad,tie,1
democrat,lose,1
department,ask,1
dennett,say,1
dennett,have,1
deniers,like,1
demonstrations,have,1
democratization,conspire,1
democracy,try,1
description,not,1
democracy,render,1
democracy,produce,1
democracy,have,1
democracies,make,1
democracies,function,1
demo,have,1
department,beat,1
department,come,1
department,develop,1
department,make,1
department,prepare,1
department,prosecute,1
department,receive,1
department,release,1
department,say,1
dependence,camouflage,1
dependence,go,1
dependence,produce,1
deposits,exhaust,1
depression,make,1
descartes,put,1
descartes,say,1
describe,hold,1
designers,make,1
designers,materialize,1
designers,put,1
diagram,use,1
did,cancel,1
dictionaries,define,1
diaphragm,design,1
diameter,represent,1
dialog,keep,1
diakité,win,1
diagram,take,1
designers,recognize,1
diagram,show,1
diagnosis,reflect,1
diabetes,lead,1
di,continue,1
dh,thank,1
dh,tell,1
did,control,1
did,do,1
did,go,1
did,put,1
difference,build,1
difference,have,1
difference,save,1
digital,have,1
dimensions,hold,1
dimensions,take,1
diners,start,1
dinner,take,1
dinosaur,roar,1
dinosaurs,act,1
dinosaurs,bring,1
dinosaurs,build,1
dinosaurs,find,1
dh,hold,1
dh,grab,1
dh,excuse,1
detroit,make,1
designers,stop,1
designers,tend,1
designers,think,1
designers,use,1
designs,evoke,1
designs,make,1
desk,take,1
despair,surround,1
destruction,bring,1
destruction,cause,1
destruction,go,1
details,go,1
details,provide,1
detainer,require,1
developer,agree,1
dh,do,1
developer,give,1
developer,try,1
developers,start,1
development,limit,1
development,put,1
device,assemble,1
device,close,1
device,enter,1
device,expand,1
device,extract,1
device,go,1
device,sequence,1
device,use,1
devices,bring,1
demand,skyrocket,1
demand,go,1
delivery,require,1
data,make,1
data,set,1
data,seem,1
data,say,1
data,represent,1
data,prerecord,1
data,open,1
data,leave,1
david,choose,1
data,impress,1
data,give,1
data,drive,1
data,come,1
data,affect,1
darwinians,call,1
data,show,1
data,support,1
database,contain,1
daughter,bear,1
daughter,experience,1
daughter,get,1
daughter,inspire,1
daughter,join,1
daughter,overhear,1
daughter,separate,1
daughter,take,1
daughter,turn,1
daughter,wear,1
daughters,understand,1
dave,clear,1
dave,manage,1
dave,outwit,1
darwin,think,1
darwin,teach,1
darwin,show,1
daniel,use,1
dad,use,1
daddy,get,1
daddy,understand,1
dailypath,put,1
damage,affect,1
dan,bring,1
dan,play,1
dan,use,1
dan,win,1
dance,die,1
dance,have,1
dance,identify,1
dancers,express,1
daniel,get,1
danilo,invite,1
darwin,know,1
danny,look,1
danny,notice,1
darnell,discover,1
darpa,give,1
darwin,bring,1
darwin,call,1
darwin,challenge,1
darwin,cite,1
darwin,confuse,1
darwin,explain,1
darwin,get,1
darwin,have,1
darwin,ignore,1
darwin,include,1
david,change,1
david,describe,1
delivery,include,1
debbie,work,1
decisions,change,1
decisions,build,1
decisions,affect,1
decision,shape,1
decipherment,enable,1
decades,give,1
debbie,support,1
david,have,1
debbie,pay,1
debbie,have,1
debates,sponsor,1
debate,sponsor,1
debate,escalate,1
deaths,peak,1
decisions,design,1
decisions,give,1
decisions,impact,1
decisions,shape,1
deck,cut,1
deck,shuffle,1
dedication,inspire,1
defendants,have,1
defense,cost,1
defense,take,1
defense,win,1
defenses,mean,1
definition,incorporate,1
deforestation,change,1
degrees,sit,1
delivery,build,1
delivery,enter,1
deaths,make,1
death,open,1
death,cross,1
day,come,1
david,lay,1
david,live,1
david,love,1
david,realize,1
david,saw,1
david,seek,1
david,take,1
david,want,1
dawkins,do,1
dawkins,invent,1
dawkins,put,1
day,bring,1
day,change,1
day,clean,1
day,consult,1
dearest,darling,1
day,go,1
day,increase,1
day,mean,1
day,offer,1
day,patrol,1
day,save,1
day,send,1
day,start,1
days,bring,1
days,go,1
days,mean,1
dbpedia,represent,1
deaf,begin,1
dean,tell,1
everything,happen,1
everything,lead,1
conservancy,generate,1
gondwana,mold,1
google,drop,1
google,back,1
google,author,1
good,turn,1
good,take,1
good,come,1
gogh,create,1
god,punish,1
god,test,1
god,shape,1
god,set,1
god,see,1
god,reward,1
god,relinquish,1
google,help,1
google,run,1
google,sit,1
google,solve,1
gooseberry,own,1
gooseberry,want,1
gore,eat,1
gore,excuse,1
gore,explain,1
gore,invent,1
gore,set,1
gore,speak,1
gore,tell,1
gore,thank,1
gore,try,1
gore,walk,1
gore,win,1
god,put,1
god,protect,1
glass,bead,1
goal,be,1
god,become,1
god,ask,1
god,allow,1
god,act,1
goal,spend,1
goal,save,1
gm,have,1
god,play,1
globally,cause,1
globalization,increase,1
globalization,converge,1
glenn,write,1
glasses,turn,1
glasses,take,1
god,begin,1
god,demand,1
god,deserve,1
god,destroy,1
god,exist,1
god,express,1
god,feel,1
god,forbid,1
god,form,1
god,go,1
god,irrigate,1
god,know,1
god,ordain,1
god,order,1
god,organize,1
god,permit,1
god,pick,1
government,affect,1
government,announce,1
government,ask,1
governments,create,1
governments,have,1
governments,go,1
governments,give,1
governments,force,1
governments,distribute,1
governments,develop,1
governments,buy,1
government,ban,1
governments,boost,1
governments,approach,1
government,want,1
government,wag,1
government,vote,1
government,use,1
governments,keep,1
governments,pick,1
governments,threaten,1
governor,perry,1
gps,reflect,1
graders,understand,1
graders,use,1
grades,come,1
graduates,form,1
graduates,have,1
graffiti,bring,1
grain,provide,1
grammar,give,1
grams,reduce,1
grandchildren,ask,1
grandchildren,develop,1
grandchildren,help,1
government,train,1
government,tell,1
government,sustain,1
government,guarantee,1
government,burn,1
government,challenge,1
government,change,1
government,circumvent,1
government,communicate,1
government,compel,1
government,consider,1
government,demand,1
government,deny,1
government,determine,1
government,discover,1
government,form,1
government,get,1
government,grab,1
government,hear,1
government,support,1
government,hint,1
government,hold,1
government,issue,1
government,keep,1
government,license,1
government,make,1
government,need,1
government,plant,1
government,promise,1
government,publish,1
government,question,1
government,redirect,1
government,rescue,1
government,say,1
glass,take,1
givewell,recommend,1
granddaughters,visit,1
gates,bet,1
gaulle,say,1
gauleiter,whisper,1
gauleiter,take,1
gauleiter,lean,1
gates,take,1
gates,give,1
gatekeepers,encode,1
garrett,call,1
gasses,absorb,1
gases,change,1
gas,trap,1
gas,save,1
gas,fit,1
gas,do,1
gaze,fill,1
gdp,count,1
gdp,measure,1
geckos,climb,1
geckos,do,1
geeks,know,1
gehry,change,1
gel,line,1
gelatin,suppose,1
gender,balance,1
gene,sequence,1
generation,do,1
generation,face,1
generation,have,1
generation,save,1
generation,say,1
generations,go,1
gas,approve,1
garland,pull,1
givewell,exist,1
gallo,say,1
game,cost,1
game,ask,1
gamble,know,1
gambit,listen,1
gambit,defer,1
galton,call,1
gallery,show,1
gardens,find,1
gallery,have,1
galleries,form,1
galileo,write,1
galileo,lock,1
galileo,get,1
galaxies,form,1
game,have,1
game,start,1
game,weave,1
games,give,1
games,go,1
games,near,1
games,put,1
games,seem,1
games,teach,1
gandhi,fight,1
gandhi,lead,1
gang,go,1
gang,have,1
gang,own,1
gap,fill,1
gap,go,1
garden,say,1
generations,lose,1
genes,determine,1
genes,feed,1
gin,thank,1
girl,marry,1
girl,live,1
girl,go,1
girl,draw,1
girl,do,1
girl,'s,1
gillian,have,1
genes,have,1
gigs,go,1
gibson,do,1
ghana,go,1
ghana,discover,1
ggb,suppose,1
gestures,use,1
girl,need,1
girl,pay,1
girl,play,1
girl,post,1
girl,pull,1
girl,put,1
girl,send,1
girl,submit,1
girl,suppose,1
girl,win,1
girlfriend,give,1
girls,avert,1
girls,get,1
girls,put,1
girls,shake,1
giuliani,want,1
given,replace,1
gesture,put,1
gershenfeld,show,1
germs,lay,1
gentleman,try,1
genes,invent,1
genes,say,1
genes,tell,1
genes,want,1
geneticist,write,1
genetics,change,1
genetics,open,1
geniuses,work,1
genome,drive,1
genomes,represent,1
gentleman,come,1
gentleman,have,1
gentleman,miss,1
gentleman,say,1
gentleman,watch,1
germs,get,1
gentlemen,do,1
gentlemen,have,1
gentlemen,seem,1
geographic,ask,1
geographic,have,1
geologists,have,1
geometry,describe,1
george,have,1
george,insist,1
george,say,1
germans,cook,1
germans,figure,1
germany,get,1
germany,make,1
granddad,bear,1
grandeur,serve,1
everything,remain,1
half,gain,1
hall,collapse,1
half,vote,1
half,produce,1
half,perform,1
half,mean,1
half,lack,1
half,desert,1
hairs,have,1
half,build,1
half,ask,1
half,allow,1
half,accrue,1
hal,have,1
haiyan,go,1
hallmark,discover,1
hamas,kidnap,1
hamas,win,1
hamilton,become,1
hamilton,create,1
hamilton,give,1
hamilton,respond,1
hamlet,have,1
hammer,come,1
hancock,play,1
hand,assemble,1
hand,give,1
hand,go,1
hand,hurt,1
hand,interlace,1
hand,mend,1
hand,reach,1
haitians,want,1
hairlessness,give,1
guys,fight,1
guys,paint,1
guys,recognize,1
guys,read,1
guys,protect,1
guys,prefer,1
guys,pick,1
guys,peek,1
guys,orbit,1
hair,start,1
guys,measure,1
guys,make,1
guys,loop,1
guys,jump,1
guys,get,1
guys,fly,1
guys,rock,1
guys,show,1
guys,texting,1
guys,think,1
guys,understand,1
guys,use,1
guys,win,1
habitat,have,1
habitats,look,1
habits,affect,1
hackers,find,1
hackers,have,1
hackers,transgress,1
had,defy,1
hadrian,say,1
hair,split,1
hair,stand,1
hand,seem,1
hand,take,1
handful,execute,1
he,advertise,1
he,assemble,1
he,arrest,1
he,apply,1
he,analyze,1
he,allow,1
he,allege,1
he,accuse,1
handheld,toss,1
he,accomplish,1
he,accompany,1
he,absolve,1
hawkins,mention,1
hawkins,describe,1
hawking,hold,1
he,assume,1
he,assure,1
he,attack,1
he,attend,1
he,avoid,1
he,await,1
he,back,1
